#t    <|E|>    <|B|>    <|E|^2>    <|B|^2>    rms(|E|)    rms(|B|)
73.8926814999994    539773.054748139    532.207473953987    343017378851.315    371624.42101403    227293.704750435    297.287109847612
74.2462349999991    685266.936345387    804.3251379188    552844534172.447    1103164.74937034    288537.276836553    675.444906622474
74.5997884999989    652776.291566661    1126.76268041657    500469887111.2    2258015.93622386    272677.465661682    994.194044562897
74.9533419999986    190246.105161873    889.791760387416    43931853340.4922    1059541.64608678    87967.4531359736    517.505815651804
75.3068954999984    309187.63351179    1875.8824133617    112550930545.719    5390839.09848474    130207.287926209    1368.17552591947
75.6604489999981    156890.651193489    2560.17337204535    29398842618.8455    8934140.79758085    69167.6672075079    1542.61242788031
76.0140024999979    304110.578356883    1796.30932119177    109741236309.502    4322720.91710433    131369.678544724    1046.8971963397
76.3675559999976    942403.431650362    1723.17726797985    1039611970759.51    4598371.33822106    389214.263321804    1276.33516026886
76.7211094999974    953500.295782107    2490.94397782    1063916283886.43    10602618.4055867    393387.175477118    2097.09716154235
77.0746629999971    510710.423775856    2921.66195693003    298317344991.45    14100816.2264125    193629.047506143    2358.96325444893
77.4282164999969    408006.524942506    4726.03769667476    191849518092.694    38970666.2867226    159311.624488089    4078.63138519917
77.7817699999966    403226.683380845    5899.43355566615    190959945829.39    46795815.4164088    168428.583200934    3463.01878982617
78.1353234999964    623451.283615044    3360.03894743797    448500464977.132    14863110.9347429    244558.708566852    1890.30399842005
78.4888769999961    1112804.12861535    3525.42959724751    1439458165511.95    16123800.2447521    448469.77250266    1922.27635880053
78.8424304999959    1233517.62380006    4566.01600937495    1756192436526.32    32560808.4097487    484382.811731551    3422.32467949497
79.1959839999956    1027364.3377161    5790.66573801108    1207175844623.61    53361269.2960316    389484.739383663    4453.02813899219
79.5495374999954    622942.869692329    6195.0336654312    471683401782.718    51412321.1559144    289180.882636119    3610.24639603566
79.9030909999951    534010.239616223    11317.2412786287    330507420055.103    190012714.676169    212933.05060541    7869.73725847763
80.2566444999949    395192.547510497    15696.9876080071    185790978336.679    315527875.351769    172086.689574886    8314.59291762616
80.6101979999946    801012.134028902    11079.9551451351    746500273511.808    157563707.129806    323851.562679992    5899.00848546606
80.9637514999944    1339811.39960011    6459.83891555234    2044299400993.49    55346599.5445033    499204.181167477    3690.13288779942
81.3173049999941    1250747.46505241    7857.47593653026    1770501547368.23    87333020.5757866    454017.979856746    5058.96160122159
81.6708584999939    289260.820763981    9887.72997515611    98927641912.8322    123179688.908336    123514.450505922    5041.07973024975
82.0244119999936    367715.708662252    14946.9830286182    154600607091.96    299238477.840186    139232.771627149    8707.82270044495
